8.008512810871908430e-05,4.469763559998839696e-03,1.363033832287536759e-02,2.630448588027030007e-02,4.167112248430066002e-02,5.906673675758371267e-02,7.791810736756142608e-02,9.771276757376307076e-02,1.179876646208954660e-01,1.383210377672755564e-01,1.583282215056786568e-01,1.776598667403322396e-01,1.959987754132270499e-01,2.130611381700369678e-01,2.285964488725593102e-01,2.423882225100442156e-01,2.542569038581617424e-01,2.640598793927815269e-01,2.716945571240307888e-01,2.770983332753833017e-01,2.802487547796019274e-01,2.811630403236016762e-01,2.798957092238886779e-01,2.765354161038546255e-01,2.712017150405195975e-01,2.640397419064846596e-01,2.552158755655431488e-01,2.449126068683472324e-01,2.333229463843473073e-01,2.206470143784236004e-01,2.070866685804797214e-01,1.928422768092436512e-01,1.781092622237329670e-01,1.630770221410630105e-01,1.479250999107983577e-01,1.328236817912638035e-01,1.179317966206847590e-01,1.033973348764715694e-01,8.935746346508047222e-02,7.593881542944777574e-02,6.325814694491534163e-02,5.142454690447408744e-02,4.053997304897043880e-02,3.070198511385974910e-02,2.200680486695902674e-02,1.455351619211874177e-02,8.451360427633371197e-03,3.833563026490247830e-03,8.918741377147758548e-04,nan
1.091173814410192113e-04,5.871711523583072675e-03,1.788660467745343055e-02,3.462980153870878069e-02,5.521661902632424290e-02,7.900471359108161840e-02,1.054739132368792132e-01,1.341767832805332294e-01,1.647133825754864833e-01,1.967077767833727842e-01,2.298012087967055694e-01,2.636369025290538071e-01,2.978596652265691480e-01,3.321056796592705695e-01,3.659989103290776091e-01,3.991509333401567217e-01,4.311560066066999486e-01,4.615933357279731752e-01,4.900288982182077757e-01,5.160186813955933705e-01,5.391174971474465005e-01,5.588891595604430496e-01,5.749192354665861870e-01,5.868302187454027541e-01,5.943006594764439487e-01,5.970815923082113397e-01,5.950128446528751835e-01,5.880350579988924409e-01,5.762011087273433141e-01,5.596737003589964399e-01,5.387249571238261758e-01,5.137263060739707399e-01,4.851345374565556035e-01,4.534740147402434030e-01,4.193188075639426304e-01,3.832736772734316455e-01,3.459566198670429582e-01,3.079837488426676595e-01,2.699584818760423222e-01,2.324616090003108759e-01,1.960454516139450709e-01,1.612342113295774093e-01,1.285220118190578686e-01,9.838019816769011383e-02,7.126474596155821239e-02,4.763233929387851451e-02,2.796785984807707154e-02,1.283599137263201177e-02,3.016300511613140278e-03,nan
