1.000000000000000021e-02
9.142857142857142849e-02
1.728571428571428759e-01
2.542857142857142816e-01
3.357142857142857428e-01
4.171428571428571486e-01
4.985714285714286098e-01
5.800000000000000711e-01
6.614285714285714768e-01
7.428571428571428825e-01
8.242857142857142883e-01
9.057142857142858050e-01
9.871428571428572107e-01
1.068571428571428727e+00
1.150000000000000133e+00
1.231428571428571539e+00
1.312857142857142945e+00
1.394285714285714350e+00
1.475714285714285756e+00
1.557142857142857162e+00
1.638571428571428568e+00
1.720000000000000195e+00
1.801428571428571601e+00
1.882857142857143007e+00
1.964285714285714413e+00
2.045714285714285818e+00
2.127142857142857224e+00
2.208571428571428630e+00
2.290000000000000036e+00
2.371428571428571441e+00
2.452857142857142847e+00
2.534285714285714253e+00
2.615714285714285658e+00
2.697142857142857064e+00
2.778571428571428470e+00
2.859999999999999876e+00
2.941428571428571281e+00
3.022857142857142687e+00
3.104285714285714093e+00
3.185714285714285499e+00
3.267142857142856904e+00
3.348571428571428754e+00
3.430000000000000160e+00
3.511428571428571566e+00
3.592857142857142971e+00
3.674285714285714377e+00
3.755714285714285783e+00
3.837142857142857189e+00
3.918571428571428594e+00
4.000000000000000000e+00
